tag,label,source_rule,required_when,validation_checks,rule_id,implementation,automated_test,technical_status,clinical_review_status
D076,(復發) ER,X：未檢驗 0：陰性 1：陽性,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D076,(復發) ER,X：未檢驗 0：陰性 1：陽性,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D076,(復發) ER,X：未檢驗 0：陰性 1：陽性,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-FORMAT-CODE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D076,(復發) ER,X：未檢驗 0：陰性 1：陽性,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D076,(復發) ER,X：未檢驗 0：陰性 1：陽性,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-DIAGTYPE3-RECURRENCE-REQUIRED,qbc_workbench.validation,tests/test_conformance.py,implemented,needs-decision
D077,(復發) ER 數值,※「D076」為「1：陽性」時，才需填寫。 填入範圍值：01-100 整數百分比(%),DIAG_TYPE=3 AND D076=1,Big5 encodability | max length 3 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D077,(復發) ER 數值,※「D076」為「1：陽性」時，才需填寫。 填入範圍值：01-100 整數百分比(%),DIAG_TYPE=3 AND D076=1,Big5 encodability | max length 3 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D077,(復發) ER 數值,※「D076」為「1：陽性」時，才需填寫。 填入範圍值：01-100 整數百分比(%),DIAG_TYPE=3 AND D076=1,Big5 encodability | max length 3 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-INTEGER,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D077,(復發) ER 數值,※「D076」為「1：陽性」時，才需填寫。 填入範圍值：01-100 整數百分比(%),DIAG_TYPE=3 AND D076=1,Big5 encodability | max length 3 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-RANGE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D077,(復發) ER 數值,※「D076」為「1：陽性」時，才需填寫。 填入範圍值：01-100 整數百分比(%),DIAG_TYPE=3 AND D076=1,Big5 encodability | max length 3 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-D077-ER,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D078,(復發) PR,X：未檢驗 0：陰性 1：陽性,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D078,(復發) PR,X：未檢驗 0：陰性 1：陽性,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D078,(復發) PR,X：未檢驗 0：陰性 1：陽性,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-FORMAT-CODE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D078,(復發) PR,X：未檢驗 0：陰性 1：陽性,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D078,(復發) PR,X：未檢驗 0：陰性 1：陽性,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-DIAGTYPE3-RECURRENCE-REQUIRED,qbc_workbench.validation,tests/test_conformance.py,implemented,needs-decision
D079,(復發) PR 數值,※「D078」為「1：陽性」時，才需填寫。 填入範圍值：01-100 整數百分比(%),DIAG_TYPE=3 AND D078=1,Big5 encodability | max length 3 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D079,(復發) PR 數值,※「D078」為「1：陽性」時，才需填寫。 填入範圍值：01-100 整數百分比(%),DIAG_TYPE=3 AND D078=1,Big5 encodability | max length 3 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D079,(復發) PR 數值,※「D078」為「1：陽性」時，才需填寫。 填入範圍值：01-100 整數百分比(%),DIAG_TYPE=3 AND D078=1,Big5 encodability | max length 3 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-INTEGER,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D079,(復發) PR 數值,※「D078」為「1：陽性」時，才需填寫。 填入範圍值：01-100 整數百分比(%),DIAG_TYPE=3 AND D078=1,Big5 encodability | max length 3 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-RANGE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D079,(復發) PR 數值,※「D078」為「1：陽性」時，才需填寫。 填入範圍值：01-100 整數百分比(%),DIAG_TYPE=3 AND D078=1,Big5 encodability | max length 3 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-D079-PR,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D080,(復發) HER2,X：未檢驗 0：IHC 0 (negative or score 0) 1：IHC 1+(negative or score 1+) 2：IHC 2+(equivocal or score 2+) 3：IHC 3+(positive or score 3+),DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D080,(復發) HER2,X：未檢驗 0：IHC 0 (negative or score 0) 1：IHC 1+(negative or score 1+) 2：IHC 2+(equivocal or score 2+) 3：IHC 3+(positive or score 3+),DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D080,(復發) HER2,X：未檢驗 0：IHC 0 (negative or score 0) 1：IHC 1+(negative or score 1+) 2：IHC 2+(equivocal or score 2+) 3：IHC 3+(positive or score 3+),DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-FORMAT-CODE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D080,(復發) HER2,X：未檢驗 0：IHC 0 (negative or score 0) 1：IHC 1+(negative or score 1+) 2：IHC 2+(equivocal or score 2+) 3：IHC 3+(positive or score 3+),DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D080,(復發) HER2,X：未檢驗 0：IHC 0 (negative or score 0) 1：IHC 1+(negative or score 1+) 2：IHC 2+(equivocal or score 2+) 3：IHC 3+(positive or score 3+),DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-DIAGTYPE3-RECURRENCE-REQUIRED,qbc_workbench.validation,tests/test_conformance.py,implemented,needs-decision
D081,(復發) HER2_FISH,※ 「D080」為「2：IHC 2+(equivocal or score 2+)」時，才需填寫。 0：negative 1：positive,DIAG_TYPE=3 AND D080=2,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D081,(復發) HER2_FISH,※ 「D080」為「2：IHC 2+(equivocal or score 2+)」時，才需填寫。 0：negative 1：positive,DIAG_TYPE=3 AND D080=2,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D081,(復發) HER2_FISH,※ 「D080」為「2：IHC 2+(equivocal or score 2+)」時，才需填寫。 0：negative 1：positive,DIAG_TYPE=3 AND D080=2,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-FORMAT-CODE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D081,(復發) HER2_FISH,※ 「D080」為「2：IHC 2+(equivocal or score 2+)」時，才需填寫。 0：negative 1：positive,DIAG_TYPE=3 AND D080=2,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D081,(復發) HER2_FISH,※ 「D080」為「2：IHC 2+(equivocal or score 2+)」時，才需填寫。 0：negative 1：positive,DIAG_TYPE=3 AND D080=2,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-D081-HER2,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D082,(復發) Ki-67,0：未檢驗 1：有檢驗,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D082,(復發) Ki-67,0：未檢驗 1：有檢驗,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D082,(復發) Ki-67,0：未檢驗 1：有檢驗,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-FORMAT-CODE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D082,(復發) Ki-67,0：未檢驗 1：有檢驗,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D082,(復發) Ki-67,0：未檢驗 1：有檢驗,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-DIAGTYPE3-RECURRENCE-REQUIRED,qbc_workbench.validation,tests/test_conformance.py,implemented,needs-decision
D083,(復發) Ki-67數值,填入範圍值：01-100 整數百分比(%),DIAG_TYPE=3,Big5 encodability | max length 3 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D083,(復發) Ki-67數值,填入範圍值：01-100 整數百分比(%),DIAG_TYPE=3,Big5 encodability | max length 3 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D083,(復發) Ki-67數值,填入範圍值：01-100 整數百分比(%),DIAG_TYPE=3,Big5 encodability | max length 3 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-INTEGER,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D083,(復發) Ki-67數值,填入範圍值：01-100 整數百分比(%),DIAG_TYPE=3,Big5 encodability | max length 3 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-FORMAT-RANGE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D083,(復發) Ki-67數值,填入範圍值：01-100 整數百分比(%),DIAG_TYPE=3,Big5 encodability | max length 3 | integer format | numeric range | conditional requiredness | cross-field business rules,QBC-DIAGTYPE3-RECURRENCE-REQUIRED,qbc_workbench.validation,tests/test_conformance.py,implemented,needs-decision
D084,(復發) BRCA 1/2,X：未檢驗 0：無突變 1：有突變,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D084,(復發) BRCA 1/2,X：未檢驗 0：無突變 1：有突變,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D084,(復發) BRCA 1/2,X：未檢驗 0：無突變 1：有突變,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-FORMAT-CODE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D084,(復發) BRCA 1/2,X：未檢驗 0：無突變 1：有突變,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D084,(復發) BRCA 1/2,X：未檢驗 0：無突變 1：有突變,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-DIAGTYPE3-RECURRENCE-REQUIRED,qbc_workbench.validation,tests/test_conformance.py,implemented,needs-decision
D085,(復發) PD-L1,X：未檢驗 0：陰性 1：陽性,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D085,(復發) PD-L1,X：未檢驗 0：陰性 1：陽性,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D085,(復發) PD-L1,X：未檢驗 0：陰性 1：陽性,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-FORMAT-CODE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D085,(復發) PD-L1,X：未檢驗 0：陰性 1：陽性,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D085,(復發) PD-L1,X：未檢驗 0：陰性 1：陽性,DIAG_TYPE=3,Big5 encodability | max length 1 | allowed value set | conditional requiredness | cross-field business rules,QBC-DIAGTYPE3-RECURRENCE-REQUIRED,qbc_workbench.validation,tests/test_conformance.py,implemented,needs-decision
TM01,治療順序,按醫事機構於畫面所新增之治療項目，從1開始自行排序 ※當收案類別「DIAG_TYPE」為[1:新診斷個案-直接治癒性手術]時，必填「TM01」為[1]，「TM02」為［1：治癒性手術］,,Big5 encodability | max length 2 | integer format | numeric range | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM01,治療順序,按醫事機構於畫面所新增之治療項目，從1開始自行排序 ※當收案類別「DIAG_TYPE」為[1:新診斷個案-直接治癒性手術]時，必填「TM01」為[1]，「TM02」為［1：治癒性手術］,,Big5 encodability | max length 2 | integer format | numeric range | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM01,治療順序,按醫事機構於畫面所新增之治療項目，從1開始自行排序 ※當收案類別「DIAG_TYPE」為[1:新診斷個案-直接治癒性手術]時，必填「TM01」為[1]，「TM02」為［1：治癒性手術］,,Big5 encodability | max length 2 | integer format | numeric range | cross-field business rules,QBC-FORMAT-INTEGER,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM01,治療順序,按醫事機構於畫面所新增之治療項目，從1開始自行排序 ※當收案類別「DIAG_TYPE」為[1:新診斷個案-直接治癒性手術]時，必填「TM01」為[1]，「TM02」為［1：治癒性手術］,,Big5 encodability | max length 2 | integer format | numeric range | cross-field business rules,QBC-FORMAT-RANGE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM01,治療順序,按醫事機構於畫面所新增之治療項目，從1開始自行排序 ※當收案類別「DIAG_TYPE」為[1:新診斷個案-直接治癒性手術]時，必填「TM01」為[1]，「TM02」為［1：治癒性手術］,,Big5 encodability | max length 2 | integer format | numeric range | cross-field business rules,QBC-TM01-DIRECT-SURGERY,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM01,治療順序,按醫事機構於畫面所新增之治療項目，從1開始自行排序 ※當收案類別「DIAG_TYPE」為[1:新診斷個案-直接治癒性手術]時，必填「TM01」為[1]，「TM02」為［1：治癒性手術］,,Big5 encodability | max length 2 | integer format | numeric range | cross-field business rules,QBC-TM01-UNIQUE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM01,治療順序,按醫事機構於畫面所新增之治療項目，從1開始自行排序 ※當收案類別「DIAG_TYPE」為[1:新診斷個案-直接治癒性手術]時，必填「TM01」為[1]，「TM02」為［1：治癒性手術］,,Big5 encodability | max length 2 | integer format | numeric range | cross-field business rules,QBC-TM01-CONTIGUOUS,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM02,治療方式,填入下列代碼1~7 ※當收案類別「DIAG_TYPE」為[1:新診斷個案-直接治癒性手術]時，必填「TM01」為[1]，「TM02」為［1：治癒性手術］ 1：治癒性手術 (新輔助性治療、直接治癒性手術) / 復發手術 (首次復發) 治癒性手術 (新輔助性治療、直接治癒性手術)：需再填「TM03」、「TM09」 復發手術 (首次復發)：需再填「TM03」、「TM04」、「TM09」 2：化學治療：需再填「TM03」、「TM09」、「TM10」 3：放射治療：需再填「TM03」、「TM07」、(TM08)、「TM09」、「TM10」 4：免疫治療：需再填「TM03」、「TM05」、(TM06)、「TM09」、「TM10」 5：標靶治療：需再填「TM03」、「TM05」、(TM06)、「TM09」、「TM10」 6：內分泌治療：需再填「TM03」、「TM09」 7：其他治療：需再填「TM03」、「TM05」、「TM06」、「TM09」、「TM10」,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM02,治療方式,填入下列代碼1~7 ※當收案類別「DIAG_TYPE」為[1:新診斷個案-直接治癒性手術]時，必填「TM01」為[1]，「TM02」為［1：治癒性手術］ 1：治癒性手術 (新輔助性治療、直接治癒性手術) / 復發手術 (首次復發) 治癒性手術 (新輔助性治療、直接治癒性手術)：需再填「TM03」、「TM09」 復發手術 (首次復發)：需再填「TM03」、「TM04」、「TM09」 2：化學治療：需再填「TM03」、「TM09」、「TM10」 3：放射治療：需再填「TM03」、「TM07」、(TM08)、「TM09」、「TM10」 4：免疫治療：需再填「TM03」、「TM05」、(TM06)、「TM09」、「TM10」 5：標靶治療：需再填「TM03」、「TM05」、(TM06)、「TM09」、「TM10」 6：內分泌治療：需再填「TM03」、「TM09」 7：其他治療：需再填「TM03」、「TM05」、「TM06」、「TM09」、「TM10」,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM02,治療方式,填入下列代碼1~7 ※當收案類別「DIAG_TYPE」為[1:新診斷個案-直接治癒性手術]時，必填「TM01」為[1]，「TM02」為［1：治癒性手術］ 1：治癒性手術 (新輔助性治療、直接治癒性手術) / 復發手術 (首次復發) 治癒性手術 (新輔助性治療、直接治癒性手術)：需再填「TM03」、「TM09」 復發手術 (首次復發)：需再填「TM03」、「TM04」、「TM09」 2：化學治療：需再填「TM03」、「TM09」、「TM10」 3：放射治療：需再填「TM03」、「TM07」、(TM08)、「TM09」、「TM10」 4：免疫治療：需再填「TM03」、「TM05」、(TM06)、「TM09」、「TM10」 5：標靶治療：需再填「TM03」、「TM05」、(TM06)、「TM09」、「TM10」 6：內分泌治療：需再填「TM03」、「TM09」 7：其他治療：需再填「TM03」、「TM05」、「TM06」、「TM09」、「TM10」,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-FORMAT-CODE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM02,治療方式,填入下列代碼1~7 ※當收案類別「DIAG_TYPE」為[1:新診斷個案-直接治癒性手術]時，必填「TM01」為[1]，「TM02」為［1：治癒性手術］ 1：治癒性手術 (新輔助性治療、直接治癒性手術) / 復發手術 (首次復發) 治癒性手術 (新輔助性治療、直接治癒性手術)：需再填「TM03」、「TM09」 復發手術 (首次復發)：需再填「TM03」、「TM04」、「TM09」 2：化學治療：需再填「TM03」、「TM09」、「TM10」 3：放射治療：需再填「TM03」、「TM07」、(TM08)、「TM09」、「TM10」 4：免疫治療：需再填「TM03」、「TM05」、(TM06)、「TM09」、「TM10」 5：標靶治療：需再填「TM03」、「TM05」、(TM06)、「TM09」、「TM10」 6：內分泌治療：需再填「TM03」、「TM09」 7：其他治療：需再填「TM03」、「TM05」、「TM06」、「TM09」、「TM10」,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM02,治療方式,填入下列代碼1~7 ※當收案類別「DIAG_TYPE」為[1:新診斷個案-直接治癒性手術]時，必填「TM01」為[1]，「TM02」為［1：治癒性手術］ 1：治癒性手術 (新輔助性治療、直接治癒性手術) / 復發手術 (首次復發) 治癒性手術 (新輔助性治療、直接治癒性手術)：需再填「TM03」、「TM09」 復發手術 (首次復發)：需再填「TM03」、「TM04」、「TM09」 2：化學治療：需再填「TM03」、「TM09」、「TM10」 3：放射治療：需再填「TM03」、「TM07」、(TM08)、「TM09」、「TM10」 4：免疫治療：需再填「TM03」、「TM05」、(TM06)、「TM09」、「TM10」 5：標靶治療：需再填「TM03」、「TM05」、(TM06)、「TM09」、「TM10」 6：內分泌治療：需再填「TM03」、「TM09」 7：其他治療：需再填「TM03」、「TM05」、「TM06」、「TM09」、「TM10」,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-TM02-DEPENDENCIES,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM03,治療情況,1：本院治療 2：他院治療,,Big5 encodability | max length 1 | allowed value set,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM03,治療情況,1：本院治療 2：他院治療,,Big5 encodability | max length 1 | allowed value set,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM03,治療情況,1：本院治療 2：他院治療,,Big5 encodability | max length 1 | allowed value set,QBC-FORMAT-CODE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM03,治療情況,1：本院治療 2：他院治療,,Big5 encodability | max length 1 | allowed value set,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM04,手術項目,若「DIAG_TYPE」為[3:首次復發個案]且「TM02」為「1：復發手術」時，必填 1：乳癌復發處手術 2：腋下復發處手術 3：遠端轉移處手術,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM04,手術項目,若「DIAG_TYPE」為[3:首次復發個案]且「TM02」為「1：復發手術」時，必填 1：乳癌復發處手術 2：腋下復發處手術 3：遠端轉移處手術,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM04,手術項目,若「DIAG_TYPE」為[3:首次復發個案]且「TM02」為「1：復發手術」時，必填 1：乳癌復發處手術 2：腋下復發處手術 3：遠端轉移處手術,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-FORMAT-CODE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM04,手術項目,若「DIAG_TYPE」為[3:首次復發個案]且「TM02」為「1：復發手術」時，必填 1：乳癌復發處手術 2：腋下復發處手術 3：遠端轉移處手術,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM04,手術項目,若「DIAG_TYPE」為[3:首次復發個案]且「TM02」為「1：復發手術」時，必填 1：乳癌復發處手術 2：腋下復發處手術 3：遠端轉移處手術,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-TM04-RECURRENCE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM05,藥物,"填入代碼A1~A2、B1~B12、C1，可複選並以逗點相隔。 ※「TM02」包含[4：免疫治療]、[5：標靶治療]、[7：其他治療]才需填寫 e.g.A1,B3,B7,C1 (以半形英文逗號「,」連接數字) [4：免疫治療] A1：Pembrolizumab A2：其他 [5：標靶治療] B1：Abemaciclib B2：Olaparib B3：Palbociclib B4：Pertuzumab B5：Pertuzumab+Trastuzumab B6：Ribocilcib B7：Sacituzumab govitecan B8：Talazoparib B9：Trastuzumab B10：Trastuzumab deruxtecan B11：Trastuzumab emtansine B12：其他 [7：其他治療] C1：其他",,Big5 encodability | max length 50 | code-list format | allowed value set | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM05,藥物,"填入代碼A1~A2、B1~B12、C1，可複選並以逗點相隔。 ※「TM02」包含[4：免疫治療]、[5：標靶治療]、[7：其他治療]才需填寫 e.g.A1,B3,B7,C1 (以半形英文逗號「,」連接數字) [4：免疫治療] A1：Pembrolizumab A2：其他 [5：標靶治療] B1：Abemaciclib B2：Olaparib B3：Palbociclib B4：Pertuzumab B5：Pertuzumab+Trastuzumab B6：Ribocilcib B7：Sacituzumab govitecan B8：Talazoparib B9：Trastuzumab B10：Trastuzumab deruxtecan B11：Trastuzumab emtansine B12：其他 [7：其他治療] C1：其他",,Big5 encodability | max length 50 | code-list format | allowed value set | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM05,藥物,"填入代碼A1~A2、B1~B12、C1，可複選並以逗點相隔。 ※「TM02」包含[4：免疫治療]、[5：標靶治療]、[7：其他治療]才需填寫 e.g.A1,B3,B7,C1 (以半形英文逗號「,」連接數字) [4：免疫治療] A1：Pembrolizumab A2：其他 [5：標靶治療] B1：Abemaciclib B2：Olaparib B3：Palbociclib B4：Pertuzumab B5：Pertuzumab+Trastuzumab B6：Ribocilcib B7：Sacituzumab govitecan B8：Talazoparib B9：Trastuzumab B10：Trastuzumab deruxtecan B11：Trastuzumab emtansine B12：其他 [7：其他治療] C1：其他",,Big5 encodability | max length 50 | code-list format | allowed value set | cross-field business rules,QBC-FORMAT-CODE-LIST,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM05,藥物,"填入代碼A1~A2、B1~B12、C1，可複選並以逗點相隔。 ※「TM02」包含[4：免疫治療]、[5：標靶治療]、[7：其他治療]才需填寫 e.g.A1,B3,B7,C1 (以半形英文逗號「,」連接數字) [4：免疫治療] A1：Pembrolizumab A2：其他 [5：標靶治療] B1：Abemaciclib B2：Olaparib B3：Palbociclib B4：Pertuzumab B5：Pertuzumab+Trastuzumab B6：Ribocilcib B7：Sacituzumab govitecan B8：Talazoparib B9：Trastuzumab B10：Trastuzumab deruxtecan B11：Trastuzumab emtansine B12：其他 [7：其他治療] C1：其他",,Big5 encodability | max length 50 | code-list format | allowed value set | cross-field business rules,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
